,Workload_Name,Frequency,Voltage,Core_Count,Actual,EPH_0x11:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x1b:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x50:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x14:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x19:Frequency_A15:Voltage_A15_Squared_Percentage
249,patricia,400,0.915625,1,0.237116028,19.87346121,8.485615815,1.640365978,16.31388222,0.257960637
250,ispell,400,0.916188811,1,0.257900084,20.44872458,9.901007355,1.146201103,19.09531369,0.085993393
251,stringsearch,400,0.917196691,1,0.136027551,4.777200928,1.448546182,0.364718039,3.435210409,0.121530751
252,adpcm_c,400,0.916294014,1,0.203988021,16.92770808,8.094954368,1.171573688,14.71368488,0.461978943
253,adpcm_d,400,0.916405109,1,0.192574686,15.85925271,5.88634242,1.263554088,12.3202551,0.669045341
254,fft,400,0.915996503,1,0.241685175,19.80354599,9.310053301,0.318041381,18.97998447,0.101724401
255,h264_hq,400,0.915498252,1,0.257056566,18.53774066,9.220255232,1.557655412,17.24131763,1.470589933
256,h264_lq,400,0.916188811,1,0.239877175,17.66292499,8.619345023,1.619983949,15.62483158,1.573479137
257,mpeg4_hq,400,0.916482759,1,0.163236607,8.864994802,3.773335668,1.45354112,7.400040769,0.793696882
258,mpeg4_lq,400,0.916327586,1,0.159773662,8.18317761,3.550863804,1.279250953,6.865490597,0.746758858
259,jpg2000enc,400,0.915690559,1,0.245447063,21.93102505,8.959672056,3.316617899,11.22307519,1.633870064
260,dhrystone,400,0.915677083,1,0.261050264,21.0427267,11.97284208,0.112024461,15.969075,0.022423396
261,neon_add,400,0.915818662,1,0.283272549,22.103212,9.756035653,0.103631828,14.50941718,0.012228969
262,neon_mul,400,0.915437063,1,0.284640587,21.91215458,9.604520089,0.104853544,14.29123148,0.012566173
263,cstm_bmp,400,0.915954861,1,0.223732819,24.52228384,5.698757952,0.139944986,10.47394986,0.022235357
264,cstm_int,400,0.915798611,1,0.27260491,19.15639616,11.71575453,1.255518714,21.21042517,0.466717261
265,cstm_fp,400,0.915689655,1,0.285606414,18.95025577,12.68631304,0.72835477,22.26840323,0.543629888
266,lat_ctx_0_18,400,0.916224315,1,0.222632048,27.64060145,5.593029467,1.131458043,9.02055664,0.163773321
267,lat_ctx_500_18,400,0.915958904,1,0.23440413,25.96781048,6.128494603,2.52983096,8.282497122,3.680455416
268,lat_fs,400,0.916112069,1,0.229760303,24.15321555,5.74568758,1.279580549,14.2123093,0.290811417
269,lat_pagefault,400,0.915188356,1,0.432696479,34.8034672,8.423076199,3.196971518,23.53877602,0.084293032
270,lat_mem_rd_1_8,400,0.915651042,1,0.319360424,34.67046961,6.745900508,2.342375416,15.31959837,0.036376458
271,lat_mem_rd_1_256,400,0.916276042,1,0.19757409,27.32751292,2.685516194,2.348028809,3.247922677,0.03187347
272,lat_mem_rd_200_8,400,0.91625,1,0.196456556,27.28289855,3.253482942,1.019318642,3.958690197,0.037762321
273,lat_mem_rd_200_256,400,0.91625,1,0.197856,27.13267834,2.644006526,2.709407459,3.334899937,0.03433744
274,lat_mem_rd_p4,400,0.915214041,1,0.361812863,50.49544796,6.330291112,0.153695234,6.556297008,0.014553407
275,lat_ops,400,0.91614726,1,0.218457664,25.55991415,7.889095436,0.282676323,10.59373805,0.04703974
276,lat_proc_fork,400,0.916232759,1,0.20888831,26.89620698,5.297674382,0.705068536,6.374692843,0.179277058
277,bw_mem_rd,400,0.915772569,1,0.262954021,20.05676954,4.902695651,5.977763526,8.547981409,13.91809816
278,bw_mem_wr,400,0.916044643,1,0.257467943,19.28541534,3.57786391,4.31065787,6.960506589,21.66571371
279,bw_mem_cp_200m,400,0.915746528,1,0.270408903,19.76900577,3.758756254,5.482646868,7.853904201,18.73318014
280,bw_mem_cp_700m,400,0.915695423,1,0.270648852,20.91416061,4.733322835,4.098948673,10.83288376,14.5674494
281,bw_mem_cp_2000m,400,0.916181507,1,0.210140767,27.3900339,5.290622509,0.616176833,4.544407012,1.183676749
282,tlb,400,0.916293403,1,0.192061826,27.59925681,3.549864598,0.199835642,3.509388781,0.058622431
283,line,400,0.916241319,1,0.214398958,25.2185778,5.401090227,1.140920211,5.837288147,3.982313152
284,cache,400,0.91625,1,0.196222531,26.55984061,1.111202261,3.341450666,1.95410627,4.269521525
285,par_mem,400,0.915568182,1,0.255499678,22.71441865,1.753172108,8.074277039,2.382398333,10.11522779
286,gcc,400,0.915710616,1,0.250531096,20.93730402,7.769188041,2.030421364,17.63441255,1.303868555
287,tar,400,0.915638112,1,0.269468867,19.29933852,10.62593882,2.03973466,19.28608952,0.260946552
288,mpeg4_lq_mp,400,0.916241379,1,0.166034586,9.22811695,3.703067456,1.351609478,7.356265067,2.184167756
289,par_mem_mp,400,0.915358392,1,0.25246158,22.83365461,1.990085756,7.367775238,2.628919165,9.396082412
290,mp_bus_spd,400,0.914676573,1,0.443356986,30.94348914,12.34743554,5.835269095,15.63054162,3.909302324
291,mp_bus_spd2,400,0.914215517,1,0.476971324,29.30205804,11.51584832,5.98166412,18.48456223,4.508615538
292,mp_dhry,400,0.915920139,1,0.257557535,24.27378034,7.706121943,1.773075544,13.94651504,0.016652707
293,mp_mflops,400,0.915905172,1,0.195665917,20.69506618,7.360705984,0.524094737,1.312798302,1.063680435
294,mp_lp_neon,400,0.915025685,1,0.337232062,29.00131954,7.591118539,3.618822096,20.37528051,0.404162083
295,mp_neon_mflops,400,0.912881944,1,0.411964833,25.50937242,11.57945642,1.312776161,17.75687424,3.201242391
296,mp_randmem,400,0.915206897,1,0.368058731,26.72816819,10.03954514,4.857345617,18.09676369,0.669610791
297,mp_whets,400,0.915387931,1,0.398165993,32.81838109,12.74284091,0.102924792,20.91241836,0.013161896
298,openmp_mem_spd,400,0.911215517,1,0.609836034,33.14968443,19.02510335,4.572901525,6.60264465,9.105528798
299,openmp_mflops,400,0.90380137,1,0.72266061,28.04550095,15.14635516,1.685887153,22.08310937,4.22852381
300,idle,400,0.917388699,2,0.129804733,2.083293592,0.543799094,0.186637158,1.549216499,0.028575221
301,basicmath,400,0.91552305,2,0.33250239,23.34435306,12.19062141,1.017249882,25.53761124,0.1644864
302,bitcount,400,0.915199653,2,0.355532438,25.3157442,18.73165147,0.120357481,22.24488124,0.019436029
303,qsort,400,0.915718085,2,0.345518142,24.9276293,13.0700828,0.778821711,23.2067757,0.703541705
304,susan,400,0.915520833,2,0.336615271,20.79910209,15.78397307,0.218121691,27.02462186,0.089024586
305,jpeg_enc,400,0.915130208,2,0.383332278,25.62421146,16.91603736,1.004054519,20.72065603,0.645833974
306,jpeg_dec,400,0.916101852,2,0.186295244,14.49697753,5.552624537,1.267576017,9.049319539,0.32638212
307,typeset,400,0.915131119,2,0.373447839,27.68160364,11.42815864,2.370757445,19.80867799,0.846802542
308,dijkstra,400,0.915119863,2,0.340611568,31.9685438,13.61147949,1.285724352,11.2825364,0.049053045
309,patricia,400,0.915278777,2,0.349380719,27.06062643,11.57874894,2.231783332,21.92584,0.290176376
310,ispell,400,0.915190972,2,0.396533861,27.37763282,12.53245353,1.770710352,24.51821073,0.234703916
311,stringsearch,400,0.916481481,2,0.15523057,9.805616825,3.021239293,0.783075414,6.718333864,0.191292191
312,adpcm_c,400,0.915484155,2,0.311616176,25.07153606,11.62570306,1.905849795,21.12783356,0.366202521
313,adpcm_d,400,0.915594828,2,0.258511731,24.21482731,7.892039631,2.230672192,16.82322411,0.48695011
314,fft,400,0.915130208,2,0.357138944,26.09427172,12.32139259,0.395479746,25.01408923,0.106971571
315,h264_hq,400,0.915125,2,0.390222436,24.7850831,12.27360987,2.094536983,22.80243685,2.392538985
316,h264_lq,400,0.915079787,2,0.357151851,23.63168004,11.50857286,2.1522938,20.65338996,2.612437273
317,mpeg4_hq,400,0.916275862,2,0.20317829,13.71185679,5.824674455,2.127373954,11.09178379,2.968553769
318,mpeg4_lq,400,0.91662069,2,0.198770621,13.45947201,5.618810906,2.120624402,10.59353286,3.075669118
319,jpg2000enc,400,0.915089286,2,0.36595375,29.59695919,12.00070532,4.40934841,14.74865189,2.237032296
320,dhrystone,400,0.915,2,0.398673936,27.70917809,15.92766579,0.095327839,20.96627613,0.018263197
321,neon_add,400,0.914883929,2,0.443165279,29.50285115,13.14330349,0.086191203,19.31355533,0.009195318
322,neon_mul,400,0.914867021,2,0.444942801,29.51806388,13.05589394,0.087633461,19.192362,0.011539479
323,cstm_bmp,400,0.915043706,2,0.319485986,34.23721542,7.742520841,0.134735999,13.98343579,0.019745961
324,cstm_int,400,0.914922945,2,0.415145075,24.33984546,14.94213008,1.6028951,26.9174879,0.624336977
325,cstm_fp,400,0.914612069,2,0.441744807,23.74078086,16.02244433,0.92025816,28.13778557,0.707962114
326,lat_ctx_0_18,400,0.915241379,2,0.318274552,37.27115258,7.644636479,1.513345414,11.59250042,0.2398184
327,lat_ctx_500_18,400,0.915359589,2,0.338362185,34.46264342,7.944469757,3.361536263,10.30799651,5.021411511
328,lat_fs,400,0.915078125,2,0.328427229,32.340187,7.577333648,1.727182008,18.53674021,0.390488417
329,lat_pagefault,400,0.91494863,2,0.412034788,33.78740237,8.157506257,3.779916151,22.34056124,0.093232252
330,lat_mem_rd_1_8,400,0.915323427,2,0.276739601,39.77895928,4.48460358,1.651772729,5.326566292,0.026104607
331,lat_mem_rd_1_256,400,0.915629371,2,0.264163909,39.92351858,3.245448839,3.627900572,3.614842507,0.026354579
332,lat_mem_rd_200_8,400,0.91596831,2,0.26995343,39.86744891,4.510016353,1.678492233,5.045252756,0.040779201
333,lat_mem_rd_200_256,400,0.915559441,2,0.264706524,39.5746088,3.681003082,3.031359734,4.280949093,0.040177942
334,lat_mem_rd_p4,400,0.915214041,2,0.377592295,51.60191956,6.469903378,0.176816409,6.676260303,0.016735859
335,lat_ops,400,0.915351027,2,0.308051849,34.68092329,10.45922475,0.316029345,13.65493706,0.053555663
336,lat_proc_fork,400,0.916053082,2,0.290081856,38.17789406,7.355367117,1.111910092,8.362590648,0.24253683
337,bw_mem_rd,400,0.91522482,2,0.362267583,29.41972363,5.37705312,5.542014324,9.295189448,15.19309928
338,bw_mem_wr,400,0.915107143,2,0.352788643,28.00905615,3.943569919,4.108457496,7.645646923,22.77794437
339,bw_mem_cp_200m,400,0.915467626,2,0.37568764,28.34906198,4.057096893,5.376527449,8.28855634,20.6199312
340,bw_mem_cp_700m,400,0.915026978,2,0.342489482,25.91839014,4.80405027,5.117118495,10.10779978,18.24161312
341,bw_mem_cp_2000m,400,0.915393836,2,0.299945644,39.30719782,7.670363963,0.497405135,6.799598683,1.046426589
342,tlb,400,0.915677083,2,0.260105917,40.16865717,5.029629075,0.2368459,4.440412208,0.072317005
343,line,400,0.915827465,2,0.303135366,35.05993083,7.419011852,1.532191479,7.529060318,5.514684385
344,cache,400,0.916205357,2,0.264359779,38.62425334,1.387726316,4.471665307,2.223221053,6.560596064
345,par_mem,400,0.915133929,2,0.349343171,32.63831176,2.636768836,7.678602898,3.232805513,12.69843697
346,gcc,400,0.915103448,2,0.363210269,27.49892519,9.945730693,2.704042946,22.46983389,1.796388089
347,tar,400,0.915132979,2,0.412564525,25.09009249,13.96245883,2.630908501,25.12068934,0.312650038
348,mpeg4_lq_mp,400,0.91625,2,0.210136458,14.13462896,5.799001599,2.117594903,11.22877416,3.848437997
349,par_mem_mp,400,0.915410714,2,0.3496189,32.98141384,2.314366841,8.202210456,2.908026316,12.39904135
350,mp_bus_spd,400,0.914775862,2,0.543304586,34.87919905,12.4980634,6.216481875,15.89145137,4.739546758
351,mp_bus_spd2,400,0.909939236,2,0.560929743,33.03429086,9.565630373,7.645502286,15.47176861,4.76956822
352,mp_dhry,400,0.915770548,2,0.338495192,25.78546415,11.48160289,1.953511843,20.48440556,0.015430372
353,mp_mflops,400,0.916146552,2,0.272611517,31.56858412,11.30708219,0.724900562,1.312447494,1.666513009
354,mp_lp_neon,400,0.914811644,2,0.498140479,34.34115531,9.179803623,4.332642284,24.38133367,0.574745855
355,mp_neon_mflops,400,0.908663194,2,0.618056736,29.571502,13.39041583,1.476535051,20.38771238,3.739833992
356,mp_randmem,400,0.913818966,2,0.492869359,32.25561063,10.96223495,5.609272548,19.60575106,0.501443326
357,mp_whets,400,0.914623288,2,0.52764337,35.36332532,13.67059177,0.100606851,25.14669781,0.011337564
358,openmp_mem_spd,400,0.914758621,2,0.589097497,35.1503752,39.01133098,0.319388713,2.341961814,0.008227731
359,openmp_mflops,400,0.902037671,2,0.690625904,29.42518548,23.39334899,1.529596974,12.13640927,3.614070044
360,idle,400,0.916909247,3,0.13180324,2.112886803,0.551340287,0.192007671,1.56721679,0.032840382
361,basicmath,400,0.915176056,3,0.46367112,27.10905372,14.28289252,1.166322448,29.8145647,0.131368282
362,bitcount,400,0.913034483,3,0.471101566,27.85852159,20.75879979,0.115019104,24.43023433,0.018641577
363,qsort,400,0.914545455,3,0.459319476,28.00175323,14.99386026,0.813900998,25.92914111,0.829520857
364,susan,400,0.915401786,3,0.387713979,22.42088277,17.11705043,0.226273815,29.23368351,0.09143033
365,jpeg_enc,400,0.915008621,3,0.49114969,28.32953847,18.80743489,1.109192444,22.98988515,0.847655633
366,jpeg_dec,400,0.916240876,3,0.213727496,18.634152,7.137542931,1.669230237,11.44738175,0.372352308
367,typeset,400,0.914869792,3,0.505085667,32.0968942,13.02192906,2.712789052,22.47258692,1.097103207
368,dijkstra,400,0.914931507,3,0.445883507,37.11048478,15.8892386,1.41060875,12.7086377,0.052917984
369,patricia,400,0.915130208,3,0.448300028,30.46484017,13.04851293,2.512490943,24.89745915,0.312085264
370,ispell,400,0.914833916,3,0.508664944,30.46713969,13.6501877,1.945666127,26.81132212,0.478445251
371,stringsearch,400,0.91625,3,0.180669295,13.99817677,4.318580484,1.168811451,9.385271581,0.260901485
372,adpcm_c,400,0.914842657,3,0.404365986,30.00619731,11.85873877,2.632035567,23.55039406,0.241986871
373,adpcm_d,400,0.915225564,3,0.332291323,28.87959502,9.133033358,2.61821317,20.09613793,0.423021086
374,fft,400,0.914810345,3,0.460954262,29.28563953,13.89629129,0.436313245,28.07809063,0.111848597
375,h264_hq,400,0.914280576,3,0.525206842,27.830664,13.69276077,2.412687041,25.35324759,2.856615559
376,h264_lq,400,0.914929078,3,0.466920241,27.23438524,13.13262126,2.598472567,23.5170399,3.152222416
377,mpeg4_hq,400,0.916118881,3,0.251787035,17.70540416,7.285054753,2.627142965,13.75603724,4.387826855
378,mpeg4_lq,400,0.916021127,3,0.236564289,16.4435935,6.955692519,2.629114719,12.93593136,4.555407503
379,jpg2000enc,400,0.908532986,3,0.466402694,31.1417971,12.66937324,4.574204498,15.5975481,2.35222957
380,dhrystone,400,0.914726027,3,0.536339925,31.20623767,18.02792462,0.085578031,23.62208459,0.016170896
381,neon_add,400,0.901609589,3,0.58563574,29.04721792,12.97935305,0.068736956,19.00131342,0.007903193
382,neon_mul,400,0.901484375,3,0.586073833,29.0818369,12.90572858,0.068297588,18.8925732,0.008008146
383,cstm_bmp,400,0.915,3,0.415076662,40.39961009,8.775933753,0.131872153,15.73983184,0.018809787
384,cstm_int,400,0.914734589,3,0.556712767,27.77220675,16.40430042,1.679671701,29.51394879,0.71103921
385,cstm_fp,400,0.907844828,3,0.566703359,24.57790571,16.60012678,0.927021401,28.96469947,0.791150815
386,lat_ctx_0_18,400,0.915214041,3,0.386191096,42.59864734,8.32703267,1.690613843,12.03575877,0.296397617
387,lat_ctx_500_18,400,0.915164931,3,0.425141535,39.17706298,8.747917643,3.623204075,11.04837723,5.759838301
388,lat_fs,400,0.915162671,3,0.421716425,36.73785814,8.588017388,2.009387692,20.98778295,0.477419966
389,lat_pagefault,400,0.915086207,3,0.421256759,34.18809396,7.964006478,3.836995844,22.76376735,0.13725662
390,lat_mem_rd_1_8,400,0.915034722,3,0.406463396,45.82633402,6.79079451,1.831289176,12.07459536,0.035274639
391,lat_mem_rd_1_256,400,0.915724638,3,0.327823217,48.86097301,3.852695182,3.142270576,4.073773209,0.024490353
392,lat_mem_rd_200_8,400,0.915299658,3,0.342587699,47.1324616,5.247032683,1.999536646,5.704242651,0.038420457
393,lat_mem_rd_200_256,400,0.915132979,3,0.327051837,47.36340638,4.329732274,2.743362023,4.840684276,0.036986665
394,lat_mem_rd_p4,400,0.915208333,3,0.385609243,52.94037974,6.410767238,0.213444227,6.172432708,0.01528316
395,lat_ops,400,0.915137931,3,0.383530166,39.03645196,12.11496674,0.334696419,15.66959726,0.059912676
396,lat_proc_fork,400,0.915008681,3,0.365505951,44.03153942,8.392140236,1.313621971,9.01628187,0.230493856
397,bw_mem_rd,400,0.91490942,3,0.439958159,35.7229545,5.40655459,4.835684834,9.499925048,14.43721888
398,bw_mem_wr,400,0.915026786,3,0.372748814,32.47972895,4.281821434,3.614200669,7.013945595,19.97960969
399,bw_mem_cp_200m,400,0.915533217,3,0.291801413,31.7343108,6.636005865,2.511594788,5.083709125,9.392526222
400,bw_mem_cp_700m,400,0.914916667,3,0.427201104,35.61014046,8.416953124,1.003329269,18.54542004,6.531947265
401,bw_mem_cp_2000m,400,0.914868881,3,0.356501923,44.70889627,8.653665446,0.473941299,6.740005515,1.389229098
402,tlb,400,0.91537931,3,0.324967248,47.95600745,5.924236331,0.256847651,4.997752514,0.079571184
403,line,400,0.914922414,3,0.390131828,40.46526127,8.439235791,1.740482687,8.413432603,6.372535598
404,cache,400,0.914901786,3,0.320245371,44.58852938,1.44568572,3.885949085,2.284585006,9.294269315
405,par_mem,400,0.914990942,3,0.423199746,39.7952861,2.746439873,7.371172644,3.286225374,12.73004124
406,gcc,400,0.915008562,3,0.46046826,30.87006623,10.96498628,3.076205045,24.74998986,2.141274
407,tar,400,0.909574468,3,0.529675284,26.33613588,14.63879885,2.765589888,26.23544419,0.452378597
408,mpeg4_lq_mp,400,0.916161972,3,0.249670732,17.69440008,7.251552305,2.665533364,13.91234603,5.033426932
409,par_mem_mp,400,0.915190217,3,0.424946848,39.88819865,2.612572267,7.599083595,3.1430678,12.8032808
410,mp_bus_spd,400,0.914594828,3,0.586773972,34.80958582,13.80679835,5.804379031,17.56388353,3.665935368
411,mp_bus_spd2,400,0.902586207,3,0.602138131,30.4986749,10.79343786,6.455598182,17.42632166,3.390645415
412,mp_dhry,400,0.91578125,3,0.411848653,26.72979309,13.89127687,1.671390231,24.5925884,0.014694429
413,mp_mflops,400,0.912191781,3,0.337962842,35.59878537,12.76102092,0.797107549,1.270084662,1.902948469
414,mp_lp_neon,400,0.914392361,3,0.529992583,34.76872921,9.398660529,4.507638372,24.80677463,0.604351635
415,mp_neon_mflops,400,0.903041958,3,0.685666231,29.19285015,13.19055109,1.538339473,19.91217468,3.762650879
416,mp_randmem,400,0.912170139,3,0.60826775,33.13670137,12.84725702,4.922499759,22.71562379,0.016972378
417,mp_whets,400,0.914557823,3,0.536669633,37.00670185,14.17928614,0.108971682,22.8910993,0.012287309
418,openmp_mem_spd,400,0.914837329,3,0.586943514,34.84341582,40.75280384,0.21136252,1.279375415,0.009828386
419,openmp_mflops,400,0.901575342,3,0.606718048,30.66010585,32.251963,1.206114018,1.609000291,3.012792106
420,idle,400,0.91702911,4,0.132883747,2.17149343,0.565654691,0.199763,1.604864006,0.030687865
421,basicmath,400,0.915096154,4,0.515630273,28.26529207,15.02718537,1.11158178,31.2558846,0.132777006
422,bitcount,400,0.905505137,4,0.563529897,27.90905593,20.90152831,0.103168324,24.46729402,0.015899564
423,qsort,400,0.910585664,4,0.540861958,28.85836959,15.15671867,0.863712872,26.73427321,0.936656037
424,susan,400,0.914974138,4,0.451294069,23.73612581,18.00598173,0.245071845,30.71024666,0.12611923
425,jpeg_enc,400,0.905034722,4,0.594085688,27.82200139,18.53796199,1.120162989,22.37902398,0.951698656
426,jpeg_dec,400,0.916178571,4,0.230831971,20.73381942,8.10456735,1.899611063,12.72158995,0.38244968
427,typeset,400,0.914513889,4,0.59049775,34.17357758,13.56337249,2.796271914,23.36064316,1.310224337
428,dijkstra,400,0.914263699,4,0.523012575,39.48193724,16.74881085,1.461537832,13.3514231,0.052046383
429,patricia,400,0.914318182,4,0.542351867,32.24875445,13.80441004,2.66143511,26.26312533,0.32426558
430,ispell,400,0.914258621,4,0.588938655,32.10405046,14.00636778,2.07431277,27.75950598,0.709222953
